[2025-05-08 10:56:34.416] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 17:27:10.322] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 17:27:11.431] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 17:27:11.433] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 17:27:12.511] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:27:12.513] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:34:30.889] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 17:34:30.890] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 17:34:33.063] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 17:34:33.065] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 17:34:34.168] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:34:34.169] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:34:35.252] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:34:35.253] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:34:36.353] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:34:36.354] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:34:36.994] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-08 17:34:36.995] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-08 17:34:37.446] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:34:37.446] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:34:38.531] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 17:34:38.533] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 17:34:39.630] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-08 17:34:39.630] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-08 17:34:40.736] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:34:40.738] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:34:41.823] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:34:41.824] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:34:42.871] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 17:34:42.872] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 17:34:43.894] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:34:43.896] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:34:44.888] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 17:34:44.888] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 17:34:45.905] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:34:45.906] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:34:46.921] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-08 17:34:46.922] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-08 17:34:47.938] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 17:34:47.939] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-08 17:34:48.946] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:34:48.947] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:34:50.035] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 17:34:50.036] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-08 17:34:51.128] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 17:34:51.131] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 17:34:52.214] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 17:34:52.216] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 17:34:53.271] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-08 17:34:53.272] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-08 17:34:54.308] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:34:54.311] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:34:55.391] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-08 17:34:55.392] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-08 17:34:56.450] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 17:34:56.453] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 17:34:57.447] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.95
[2025-05-08 17:34:57.450] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.95
[2025-05-08 17:35:02.509] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:35:02.510] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:35:03.591] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-08 17:35:03.591] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-08 17:35:04.692] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 17:35:04.693] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 17:35:05.894] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:35:05.897] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:35:06.984] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-08 17:35:06.986] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-08 17:35:08.014] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 17:35:08.016] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 17:35:09.033] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 17:35:09.035] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 17:35:10.042] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:35:10.043] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:35:11.136] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-08 17:35:11.137] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-08 17:35:12.220] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-08 17:35:12.221] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-08 17:35:13.326] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.7
[2025-05-08 17:35:13.326] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.7
[2025-05-08 17:35:14.428] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:35:14.428] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:35:15.528] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 17:35:15.529] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 17:35:16.589] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 17:35:16.590] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 17:35:21.608] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-08 17:35:21.609] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-08 17:35:22.710] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:35:22.711] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:35:27.762] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-08 17:35:27.763] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-08 17:35:28.807] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-08 17:35:28.807] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-08 17:35:33.860] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 17:35:33.861] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-08 17:37:01.574] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-08 17:37:01.576] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-08 17:37:03.726] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-08 17:37:03.728] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-08 17:37:04.830] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 17:37:04.831] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-08 17:37:05.914] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:37:05.915] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:37:06.997] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 17:37:06.998] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-08 17:37:07.670] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 17:37:07.671] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 17:37:08.019] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 17:37:08.020] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 17:37:09.035] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:37:09.036] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:37:14.084] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 17:37:14.085] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 17:37:15.116] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-08 17:37:15.117] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-08 17:37:16.187] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 17:37:16.188] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-08 17:37:17.300] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 17:37:17.301] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-08 17:37:18.380] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-08 17:37:18.380] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-08 17:37:19.481] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:37:19.482] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-08 17:37:20.576] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-08 17:37:20.579] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-08 17:37:56.453] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:37:56.454] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:37:58.543] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:37:58.544] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:37:59.630] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:37:59.632] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:38:00.719] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 17:38:00.720] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 17:38:01.826] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-08 17:38:01.827] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-08 17:38:02.444] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-08 17:38:02.448] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-08 17:38:02.871] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:38:02.872] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-08 17:38:03.886] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-08 17:38:03.888] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-08 17:38:08.941] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 17:38:08.942] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 17:38:09.937] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 17:38:09.938] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-08 17:38:10.993] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 17:38:10.995] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-08 17:38:12.008] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 17:38:12.009] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 17:38:13.106] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-08 17:38:13.108] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-08 17:38:14.210] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 17:38:14.211] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-08 17:38:15.301] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:38:15.301] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:38:16.382] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:38:16.383] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:38:17.487] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:38:17.488] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:38:18.584] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 17:38:18.588] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-08 17:38:19.687] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 17:38:19.689] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-08 17:38:20.772] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-08 17:38:20.774] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-08 17:38:21.875] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:38:21.877] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:38:22.970] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-08 17:38:22.971] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-08 17:38:24.058] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:38:24.060] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-08 17:38:25.120] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 17:38:25.121] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-08 17:38:26.135] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 17:38:26.136] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-08 17:38:27.990] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-08 17:38:27.992] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-08 17:44:29.981] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-08 17:44:29.982] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-08 17:44:32.068] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:44:32.069] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:44:33.158] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 17:44:33.159] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-08 17:44:34.263] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:44:34.264] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-08 17:44:35.349] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:44:35.351] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-08 17:44:35.975] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:44:35.975] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-08 17:44:36.447] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-08 17:44:36.448] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
