[2025-05-05 17:09:23.471] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:26:56.295] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:26:56.393] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:26:56.394] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:26:56.510] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:26:56.514] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:26:56.610] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:26:56.611] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:26:56.620] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:26:56.620] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:00.086] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:29:00.087] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:29:00.197] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:00.199] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:00.322] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:29:00.324] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:29:00.450] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:00.451] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:00.451] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:00.452] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:00.527] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:29:00.529] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:29:00.649] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:29:00.651] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:29:00.742] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:29:00.744] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:29:00.855] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:29:00.857] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:29:00.949] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:29:00.951] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:29:00.969] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:29:00.971] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:29:01.187] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:01.188] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:01.292] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:29:01.294] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:29:01.392] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.82
[2025-05-05 18:29:01.394] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.82
[2025-05-05 18:29:01.445] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:01.446] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:01.507] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:29:01.508] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:29:01.651] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:29:01.651] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:29:01.853] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:29:01.854] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:29:01.947] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:29:01.950] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:29:01.965] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.72
[2025-05-05 18:29:01.966] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.72
[2025-05-05 18:29:02.176] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:02.178] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:02.267] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:29:02.268] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:29:02.373] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:29:02.375] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:29:02.463] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:29:02.465] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:29:02.500] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:29:02.501] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:29:02.607] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:29:02.610] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.72
[2025-05-05 18:29:02.723] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:29:02.725] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:29:02.823] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:29:02.827] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:29:02.929] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:02.930] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:02.950] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.79
[2025-05-05 18:29:02.951] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.79
[2025-05-05 18:29:03.050] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.82
[2025-05-05 18:29:03.051] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.82
[2025-05-05 18:29:03.169] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:29:03.170] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:29:03.250] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:03.250] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:03.371] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:29:03.375] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:29:03.462] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:29:03.464] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:29:03.484] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:29:03.485] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:29:03.685] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:29:03.686] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:29:03.806] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:29:03.807] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:29:03.915] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:03.917] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:03.956] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.83
[2025-05-05 18:29:03.956] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.83
[2025-05-05 18:29:04.025] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.89
[2025-05-05 18:29:04.026] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.89
[2025-05-05 18:29:04.124] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:29:04.125] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:29:04.246] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:29:04.251] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:29:04.349] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:29:04.353] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:29:04.458] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:04.460] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:04.495] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:29:04.496] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:29:04.701] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:04.704] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:04.795] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.91
[2025-05-05 18:29:04.796] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.91
[2025-05-05 18:29:04.930] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:29:04.931] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:29:04.950] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:29:04.951] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.75
[2025-05-05 18:29:05.018] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:29:05.019] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:29:05.136] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:29:05.137] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:29:05.235] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:05.236] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:05.343] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:29:05.344] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:29:05.446] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:29:05.450] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:29:05.468] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.82
[2025-05-05 18:29:05.469] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.82
[2025-05-05 18:29:05.555] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:29:05.556] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:29:05.660] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:05.661] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:29:05.779] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:29:05.781] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:29:05.888] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:29:05.890] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:29:05.956] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:29:05.958] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:29:05.984] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:05.984] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:06.106] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:29:06.109] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:29:06.212] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:29:06.215] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:29:06.330] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:29:06.332] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:29:06.431] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:06.434] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:29:06.465] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:06.466] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:29:06.537] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:29:06.539] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:29:06.648] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:06.652] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:06.762] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:29:06.764] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.95
[2025-05-05 18:29:06.874] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:29:06.876] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:29:06.976] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:29:06.978] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:29:07.000] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:29:07.001] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:29:07.196] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:29:07.198] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.83
[2025-05-05 18:29:07.308] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:29:07.310] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:29:07.404] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:07.406] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:07.503] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.89
[2025-05-05 18:29:07.505] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.89
[2025-05-05 18:29:07.529] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.75
[2025-05-05 18:29:07.531] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.75
[2025-05-05 18:29:07.644] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:29:07.646] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:29:07.750] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.75
[2025-05-05 18:29:07.755] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.75
[2025-05-05 18:29:07.863] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:29:07.866] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:29:07.987] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:29:07.989] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.77
[2025-05-05 18:29:08.034] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:08.035] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:08.082] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:29:08.083] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:29:08.212] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:29:08.213] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:29:08.295] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:29:08.297] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.86
[2025-05-05 18:29:08.437] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:08.439] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:29:08.505] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:29:08.505] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:29:08.513] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:29:08.514] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:29:08.615] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:08.621] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:29:08.730] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:29:08.732] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:29:08.833] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:29:08.834] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:29:08.949] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:29:08.951] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:29:09.049] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:29:09.051] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
